source,domain,sub_domain,table_name,table_label,name,label,unit,type_var,type_data,type_level,substudy
Parent,"Friends, Family, & Community",Community,fc_p_nce,Neighborhood Collective Efficacy [Parent],fc_p_nce__isc_003,"If a child was showing disrespect to an adult, how likely is it that people in your neighborhood would scold that child?",NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nce,Neighborhood Collective Efficacy [Parent],fc_p_nce__isc_004,"If there was a fight in front of your house and someone was being beaten or threatened, how likely is it that your neighbors would break it up?",NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nce,Neighborhood Collective Efficacy [Parent],fc_p_nce__isc_005,Suppose that because of budget cuts the fire station closest to your home was going to be closed down by the city. How likely is it that neighborhood residents would organize to try to do something to keep the fire station open?,NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nce,Neighborhood Collective Efficacy [Parent],fc_p_nce__cc_mean,Neighborhood Collective Efficacy [Parent] (Community cohesion): Mean [Validation: No more than 1 missing or declined],NA,summary score,double,interval,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nce,Neighborhood Collective Efficacy [Parent],fc_p_nce__cc_nm,Neighborhood Collective Efficacy [Parent] (Community cohesion): Number missing,NA,summary score,integer,ratio,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nce,Neighborhood Collective Efficacy [Parent],fc_p_nce__isc_mean,Neighborhood Collective Efficacy [Parent] (Informal social control): Mean [Validation: No more than 1 missing or declined],NA,summary score,double,interval,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nce,Neighborhood Collective Efficacy [Parent],fc_p_nce__isc_nm,Neighborhood Collective Efficacy [Parent] (Informal social control): Number missing,NA,summary score,integer,ratio,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nce,Neighborhood Collective Efficacy [Parent],fc_p_nce_mean,Neighborhood Collective Efficacy [Parent]: Mean [Validation: No more than 2 missing or declined],NA,summary score,double,interval,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nce,Neighborhood Collective Efficacy [Parent],fc_p_nce_nm,Neighborhood Collective Efficacy [Parent]: Number missing,NA,summary score,integer,ratio,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc_dtt,Neighborhood Safety & Crime [Parent]: Date/time of collection start,NA,administrative,timestamp,interval,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc_age,"Neighborhood Safety & Crime [Parent]: Youth's age at data collection (note: if table-specific date/time is missing, the age at visit start is used)",years (yr),administrative,double,ratio,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc_lang,Neighborhood Safety & Crime [Parent]: Language of administration,NA,administrative,character,nominal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__ns_001,"I feel safe walking in my neighborhood, day or night. [Parent]",NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__ns_002,Violence is not a problem in my neighborhood. [Parent],NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__ns_003,My neighborhood is safe from crime. [Parent],NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_001a,"Has a police officer ever provided assistance, protection, or any other service to you? [Parent]",NA,item,character,nominal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_001a__01,"How many times has this (police officer provided assistance, protection, or any other services) happened to you in the past year? [Parent]",NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_001b,"Has a police officer ever provided assistance, protection, or any other service to a close friend or family member? [Parent]",NA,item,character,nominal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_001b__01,"How many times has this (police officer provided assistance, protection, or any other services) happened to a close friend or family member in the past year? [Parent]",NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_002a,Have you ever had a negative or bad experience with police? [Parent],NA,item,character,nominal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_002b,Has a close friend or family member ever had a negative or bad experience with police? [Parent],NA,item,character,nominal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_003a,"Has a police officer ever been physically aggressive towards you, including grabbing or pushing you aggressively? [Parent]",NA,item,character,nominal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_003a__01,How many times has this (police officer was physically aggressive) happened to you in the past year? [Parent],NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_003b,"Has a police officer ever been physically aggressive towards a close friend or family member, including grabbing or pushing them aggressively? [Parent]",NA,item,character,nominal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_003b__01,How many times has this (police officer was physically aggressive) happened to a close friend or family member in the past year? [Parent],NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_005a,Have you ever been stopped by a police officer for no clear reason? [Parent],NA,item,character,nominal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_005a__01,How many times has this (stopped by a police officer for no clear reason) happened to you in the past year? [Parent],NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_005b,Has a close friend or family member ever been stopped by a police officer for no clear reason? [Parent],NA,item,character,nominal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol_005b__01,How many times has this (stopped by a police officer for no clear reason) happened to a close friend or family member in the past year? [Parent],NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol__imp_001,I trust the police in my community [Parent],NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol__imp_002,The police treat individuals fairly in my community [Parent],NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__pol__imp_003,The police treat people with respect in my community [Parent],NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__ns_mean,Neighborhood Safety & Crime [Parent] (Neighborhood safety): Mean [Validation: No more than 0/ 3 missing or declined],NA,summary score,double,interval,FALSE
Parent,"Friends, Family, & Community",Community,fc_p_nsc,Neighborhood Safety & Crime [Parent],fc_p_nsc__ns_nm,Neighborhood Safety & Crime [Parent] (Neighborhood safety): Number missing,NA,summary score,integer,ratio,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk_dtt,Parental Knowledge Scale [Parent]: Date/time of collection start,NA,administrative,timestamp,interval,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk_age,"Parental Knowledge Scale [Parent]: Youth's age at data collection (note: if table-specific date/time is missing, the age at visit start is used)",years (yr),administrative,double,ratio,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk_lang,Parental Knowledge Scale [Parent]: Language of administration,NA,administrative,character,nominal,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk__badreact_001,"Do you avoid taking up certain issues with your child due to bad experiences, e.g. how the child reacted earlier?",NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk__knowl_001,Do you know what your child is doing on their free time?,NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk__knowl_002,Do you know which friends the child spends time with in their free time?,NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk__knowl_003,Do you usually know what homework your child has?,NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk__knowl_004,Do you know what your child spends their money on?,NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk__knowl_005,Do you usually know when your child has an exam or paper due in school?,NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk__knowl_006,Do you know how well your child achieves in different subjects in school?,NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk__knowl_007,Do you know which places your child visits when they are out with friends at night?,NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk__knowl_008,Has it happened in the last month that you have not had a clue where your child has been at night?,NA,item,character,nominal,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk__knowl_009,"Do you usually know where your child is, and what they are doing in the afternoon right after school?",NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk__knowl_mean,Parental Knowledge Scale [Parent]: Mean [Validation: No more than 1 missing or declined],NA,summary score,double,interval,FALSE
Parent,"Friends, Family, & Community",Parenting,fc_p_pk,Parental Knowledge Scale [Parent],fc_p_pk__knowl_nm,Parental Knowledge Scale [Parent]: Number missing,NA,summary score,integer,ratio,FALSE
Parent,"Friends, Family, & Community",Temperament/Personality,fc_p_psb,Prosocial Behavior [Parent],fc_p_psb_dtt,Prosocial Behavior [Parent]: Date/time of collection start,NA,administrative,timestamp,interval,FALSE
Parent,"Friends, Family, & Community",Temperament/Personality,fc_p_psb,Prosocial Behavior [Parent],fc_p_psb_age,"Prosocial Behavior [Parent]: Youth's age at data collection (note: if table-specific date/time is missing, the age at visit start is used)",years (yr),administrative,double,ratio,FALSE
Parent,"Friends, Family, & Community",Temperament/Personality,fc_p_psb,Prosocial Behavior [Parent],fc_p_psb_lang,Prosocial Behavior [Parent]: Language of administration,NA,administrative,character,nominal,FALSE
Parent,"Friends, Family, & Community",Temperament/Personality,fc_p_psb,Prosocial Behavior [Parent],fc_p_psb_001,Considerate of other people's feelings.,NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Temperament/Personality,fc_p_psb,Prosocial Behavior [Parent],fc_p_psb_002,"Helpful if someone is hurt, upset, or feeling ill.",NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Temperament/Personality,fc_p_psb,Prosocial Behavior [Parent],fc_p_psb_003,"Often offers to help others (parents, teachers, other children).",NA,item,character,ordinal,FALSE
Parent,"Friends, Family, & Community",Temperament/Personality,fc_p_psb,Prosocial Behavior [Parent],fc_p_psb_mean,Prosocial Behavior [Parent]: Mean [Validation: No more than 0/ 3 missing or declined],NA,summary score,double,interval,FALSE
Parent,"Friends, Family, & Community",Temperament/Personality,fc_p_psb,Prosocial Behavior [Parent],fc_p_psb_nm,Prosocial Behavior [Parent]: Number missing,NA,summary score,integer,ratio,FALSE
